State,County,Agency Name,Ori,Division Name,Region Name,Region Description,Agency Type Name,NIBRS,NIBRS Start Date,Latitude,Longitude
Ohio,BROWN,Georgetown Police Department,OH0080200,East North Central,Midwest,Region II,City,TRUE,2004-06-01T00:00:00.000Z,38.8646,-83.90439
Ohio,BROWN,Ripley Police Department,OH0080300,East North Central,Midwest,Region II,City,FALSE,2015-06-01T00:00:00.000Z,38.931377,-83.866772
Ohio,BROWN,Fayetteville Police Department,OH0080400,East North Central,Midwest,Region II,City,FALSE,,38.931377,-83.866772
Ohio,BROWN,Higginsport Police Department,OH0080600,East North Central,Midwest,Region II,City,FALSE,2006-05-01T00:00:00.000Z,38.931377,-83.866772
Ohio,BROWN,Mount Orab Police Department,OH0080700,East North Central,Midwest,Region II,City,TRUE,2002-06-01T00:00:00.000Z,38.931377,-83.866772
Ohio,BROWN,Russellville Police Department,OH0080800,East North Central,Midwest,Region II,City,FALSE,2004-03-01T00:00:00.000Z,38.931377,-83.866772
Ohio,BROWN,Sardinia Police Department,OH0080900,East North Central,Midwest,Region II,City,FALSE,2005-01-01T00:00:00.000Z,38.931377,-83.866772
Ohio,BROWN,Lake Waynoka Rangers,OH008130X,East North Central,Midwest,Region II,Other,FALSE,2011-03-01T00:00:00.000Z,38.92572,-83.7843
Ohio,BUTLER,Butler County Sheriff's Office,OH0090000,East North Central,Midwest,Region II,County,TRUE,1998-01-01T00:00:00.000Z,39.389874,-84.55557
Ohio,BUTLER,Fairfield Police Department,OH0090100,East North Central,Midwest,Region II,City,FALSE,,39.439747,-84.565734
Ohio,BUTLER,Hamilton Police Department,OH0090200,East North Central,Midwest,Region II,City,FALSE,2015-01-01T00:00:00.000Z,39.39787,-84.56464
Ohio,"BUTLER, WARREN",Middletown Police Department,OH0090300,East North Central,Midwest,Region II,City,TRUE,2018-06-01T00:00:00.000Z,39.51933,-84.400795
Ohio,"BUTLER, WARREN",Monroe Police Department,OH0090500,East North Central,Midwest,Region II,City,TRUE,2013-11-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,New Miami Police Department,OH0090600,East North Central,Midwest,Region II,City,FALSE,2011-05-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,Oxford Police Department,OH0090700,East North Central,Midwest,Region II,City,FALSE,2017-06-01T00:00:00.000Z,39.510452,-84.74075
Ohio,BUTLER,Trenton Police Department,OH0090900,East North Central,Midwest,Region II,City,FALSE,2010-01-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,Oxford Township Police Department,OH0091300,East North Central,Midwest,Region II,City,TRUE,2005-07-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,West Chester Township Police Department,OH0091500,East North Central,Midwest,Region II,City,TRUE,2012-01-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,Ross Township Police Department,OH0091600,East North Central,Midwest,Region II,City,TRUE,2008-10-01T00:00:00.000Z,39.338108,-84.62624
Ohio,BUTLER,Miami University,OH0091700,East North Central,Midwest,Region II,University or College,TRUE,2021-12-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,Fairfield Township Police Department,OH0091800,East North Central,Midwest,Region II,City,TRUE,1999-01-01T00:00:00.000Z,39.439747,-84.565734
Ohio,BUTLER,Butler County Metroparks,OH0091900,East North Central,Midwest,Region II,Other,TRUE,2006-01-01T00:00:00.000Z,39.365723,-84.62761
Ohio,CARROLL,Carroll County Sheriff's Office,OH0100000,East North Central,Midwest,Region II,County,TRUE,2001-03-01T00:00:00.000Z,40.572014,-81.08679
Ohio,CARROLL,Carrollton Police Department,OH0100100,East North Central,Midwest,Region II,City,TRUE,2021-07-01T00:00:00.000Z,40.571636,-81.08982
Ohio,CHAMPAIGN,Champaign County Sheriff's Office,OH0110000,East North Central,Midwest,Region II,County,TRUE,2001-12-01T00:00:00.000Z,40.106754,-83.75266
Ohio,CHAMPAIGN,Mechanicsburg Police Department,OH0110100,East North Central,Midwest,Region II,City,TRUE,2006-01-01T00:00:00.000Z,40.132759,-83.767542
Ohio,CHAMPAIGN,Urbana Police Department,OH0110200,East North Central,Midwest,Region II,City,TRUE,1998-01-01T00:00:00.000Z,40.132759,-83.767542
Ohio,CHAMPAIGN,North Lewisburg,OH0110500,East North Central,Midwest,Region II,City,TRUE,2021-06-01T00:00:00.000Z,,
Ohio,CHAMPAIGN,St. Paris Police Department,OH0110600,East North Central,Midwest,Region II,City,TRUE,2004-12-01T00:00:00.000Z,40.132759,-83.767542
Ohio,CLARK,Clark County Sheriff's Office,OH0120000,East North Central,Midwest,Region II,County,TRUE,1999-01-01T00:00:00.000Z,39.926155,-83.81001
Ohio,CLARK,Springfield Police Department,OH0120200,East North Central,Midwest,Region II,City,TRUE,2021-01-01T00:00:00.000Z,39.917032,-83.783676
Ohio,CLARK,Donnelsville Police Department,OH0120500,East North Central,Midwest,Region II,City,FALSE,,39.917032,-83.783676
Ohio,CLARK,Enon Police Department,OH0120600,East North Central,Midwest,Region II,City,TRUE,2008-05-01T00:00:00.000Z,39.88017,-83.93344
Ohio,CLARK,South Charleston Police Department,OH0120900,East North Central,Midwest,Region II,City,TRUE,1999-01-01T00:00:00.000Z,39.917032,-83.783676
Ohio,CLARK,Tremont City Police Department,OH0121000,East North Central,Midwest,Region II,City,FALSE,2005-07-01T00:00:00.000Z,39.917032,-83.783676
Ohio,CLARK,South Vienna Police Department,OH0121100,East North Central,Midwest,Region II,City,TRUE,2000-04-01T00:00:00.000Z,39.917032,-83.783676
Ohio,CLARK,"German Township Police Department, Clark County",OH0121300,East North Central,Midwest,Region II,City,FALSE,2000-03-01T00:00:00.000Z,39.98669,-83.87804
Ohio,CLARK,Clark County Park District,OH0121600,East North Central,Midwest,Region II,Other,TRUE,2014-04-01T00:00:00.000Z,39.917032,-83.783676
Ohio,CLERMONT,Clermont County Sheriff's Office,OH0130000,East North Central,Midwest,Region II,County,TRUE,2007-01-01T00:00:00.000Z,39.094086,-84.19046
Ohio,CLERMONT,Batavia Police Department,OH0130100,East North Central,Midwest,Region II,City,TRUE,2006-06-01T00:00:00.000Z,39.075428,-84.17537
Ohio,CLERMONT,Bethel Police Department,OH0130200,East North Central,Midwest,Region II,City,TRUE,2005-10-01T00:00:00.000Z,38.96446,-84.08098
Ohio,"CLERMONT, HAMILTON",Milford Police Department,OH0130300,East North Central,Midwest,Region II,City,TRUE,2013-01-01T00:00:00.000Z,39.177258,-84.28666
Ohio,CLERMONT,Felicity Police Department,OH0130600,East North Central,Midwest,Region II,City,TRUE,2012-02-01T00:00:00.000Z,39.052084,-84.149614
Ohio,CLERMONT,New Richmond Police Department,OH0131000,East North Central,Midwest,Region II,City,TRUE,2005-03-01T00:00:00.000Z,38.950546,-84.28211
Ohio,CLERMONT,Owensville Police Department,OH0131200,East North Central,Midwest,Region II,City,FALSE,2006-05-01T00:00:00.000Z,39.052084,-84.149614
Ohio,CLERMONT,Williamsburg Police Department,OH0131300,East North Central,Midwest,Region II,City,TRUE,2004-10-01T00:00:00.000Z,39.052967,-84.05109
Ohio,CLERMONT,"Goshen Township Police Department, Clermont County",OH0131400,East North Central,Midwest,Region II,City,TRUE,2005-10-01T00:00:00.000Z,39.23047,-84.15801
Ohio,CLERMONT,"Miami Township Police Department, Clermont County",OH0131500,East North Central,Midwest,Region II,City,TRUE,2005-01-01T00:00:00.000Z,39.1966,-84.241745
Ohio,CLERMONT,"Union Township Police Department, Clermont County",OH0131600,East North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.08774,-84.26897
Ohio,CLERMONT,Pierce Township Police Department,OH0131700,East North Central,Midwest,Region II,City,TRUE,2003-09-01T00:00:00.000Z,39.024616,-84.278275
Ohio,CLINTON,Clinton County Sheriff's Office,OH0140000,East North Central,Midwest,Region II,County,TRUE,2002-09-01T00:00:00.000Z,39.429004,-83.795048
Ohio,CLINTON,Blanchester Police Department,OH0140100,East North Central,Midwest,Region II,City,TRUE,2004-11-01T00:00:00.000Z,39.29513,-83.98548
Ohio,CLINTON,New Vienna Police Department,OH0140200,East North Central,Midwest,Region II,City,TRUE,2005-01-01T00:00:00.000Z,39.429004,-83.795048
Ohio,CLINTON,Sabina Police Department,OH0140300,East North Central,Midwest,Region II,City,TRUE,2007-02-01T00:00:00.000Z,39.488464,-83.636604
Ohio,CLINTON,Wilmington Police Department,OH0140400,East North Central,Midwest,Region II,City,TRUE,2000-01-01T00:00:00.000Z,39.429004,-83.795048
Ohio,COLUMBIANA,Columbiana County Sheriff's Office,OH0150000,East North Central,Midwest,Region II,County,TRUE,2006-01-01T00:00:00.000Z,40.77204,-80.768036
Ohio,"COLUMBIANA, MAHONING",Columbiana Police Department,OH0150100,East North Central,Midwest,Region II,City,TRUE,2013-01-01T00:00:00.000Z,40.88845,-80.69518
Ohio,COLUMBIANA,East Liverpool Police Department,OH0150200,East North Central,Midwest,Region II,City,TRUE,2011-01-01T00:00:00.000Z,40.62047,-80.58037
Ohio,COLUMBIANA,East Palestine Police Department,OH0150300,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,40.83264,-80.53891
Ohio,COLUMBIANA,Leetonia Police Department,OH0150400,East North Central,Midwest,Region II,City,FALSE,,40.879005,-80.7554
Ohio,COLUMBIANA,Lisbon Police Department,OH0150500,East North Central,Midwest,Region II,City,TRUE,2013-07-01T00:00:00.000Z,40.768462,-80.777231
Ohio,"COLUMBIANA, MAHONING",Salem Police Department,OH0150600,East North Central,Midwest,Region II,City,TRUE,2010-03-01T00:00:00.000Z,40.899406,-80.855354
Ohio,COLUMBIANA,Salineville Police Department,OH0150700,East North Central,Midwest,Region II,City,TRUE,2006-06-01T00:00:00.000Z,40.62369,-80.839355
Ohio,COLUMBIANA,Wellsville Police Department,OH0150800,East North Central,Midwest,Region II,City,TRUE,2007-02-01T00:00:00.000Z,40.601006,-80.65175
Ohio,COLUMBIANA,New Waterford Police Department,OH0151000,East North Central,Midwest,Region II,City,TRUE,2008-01-01T00:00:00.000Z,40.845554,-80.61393
Ohio,"COLUMBIANA, MAHONING",Washingtonville Police Department,OH0151300,East North Central,Midwest,Region II,City,TRUE,1999-12-01T00:00:00.000Z,40.768462,-80.777231
Ohio,COLUMBIANA,Liverpool Township Police Department,OH0151400,East North Central,Midwest,Region II,City,FALSE,2006-06-01T00:00:00.000Z,40.64651,-80.59622
Ohio,COLUMBIANA,St. Clair Township Police Department,OH0151500,East North Central,Midwest,Region II,City,TRUE,2007-01-01T00:00:00.000Z,40.678413,-80.579994
Ohio,COLUMBIANA,Salem Township Police Department,OH0151600,East North Central,Midwest,Region II,City,FALSE,,40.77208,-80.75776
Ohio,COLUMBIANA,"Perry Township Police Department, Columbiana County",OH0151900,East North Central,Midwest,Region II,City,TRUE,2007-03-01T00:00:00.000Z,,
Ohio,COLUMBIANA,Center Township Police Department,OH0152000,East North Central,Midwest,Region II,City,TRUE,2015-01-01T00:00:00.000Z,40.768462,-80.777231
Ohio,COSHOCTON,Coshocton County Sheriff's Office,OH0160000,East North Central,Midwest,Region II,County,TRUE,2007-01-01T00:00:00.000Z,40.275055,-81.86644
Ohio,COSHOCTON,West Lafayette Police Department,OH0160600,East North Central,Midwest,Region II,City,FALSE,2005-05-01T00:00:00.000Z,40.27565,-81.75111
Ohio,CRAWFORD,Crawford County Sheriff's Office,OH0170000,East North Central,Midwest,Region II,County,TRUE,2003-08-01T00:00:00.000Z,40.816673,-82.93687
Ohio,CRAWFORD,Bucyrus Police Department,OH0170100,East North Central,Midwest,Region II,City,TRUE,2013-06-01T00:00:00.000Z,40.80397,-82.9755
Ohio,"CRAWFORD, RICHLAND",Crestline Police Department,OH0170200,East North Central,Midwest,Region II,City,FALSE,2010-01-01T00:00:00.000Z,40.784172,-82.73718
Ohio,CRAWFORD,Galion Police Department,OH0170300,East North Central,Midwest,Region II,City,TRUE,2001-01-01T00:00:00.000Z,40.73383,-82.787384
Ohio,CRAWFORD,New Washington Police Department,OH0170400,East North Central,Midwest,Region II,City,FALSE,2022-01-01T00:00:00.000Z,40.848508,-82.924771
Ohio,CUYAHOGA,Cuyahoga County Sheriff's Office,OH0180000,East North Central,Midwest,Region II,County,TRUE,2017-10-01T00:00:00.000Z,41.50178,-81.6981
Ohio,CUYAHOGA,Bay Village Police Department,OH0180100,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.485096,-81.92952
Ohio,CUYAHOGA,Beachwood Police Department,OH0180200,East North Central,Midwest,Region II,City,TRUE,2007-11-01T00:00:00.000Z,41.48615,-81.49777
Ohio,CUYAHOGA,Bedford Police Department,OH0180300,East North Central,Midwest,Region II,City,TRUE,2020-07-01T00:00:00.000Z,41.396984,-81.537056
Ohio,CUYAHOGA,Bedford Heights Police Department,OH0180400,East North Central,Midwest,Region II,City,TRUE,2020-05-01T00:00:00.000Z,41.404938,-81.49855
Ohio,CUYAHOGA,Bentleyville Village Police Department,OH0180500,East North Central,Midwest,Region II,City,TRUE,2003-10-01T00:00:00.000Z,41.414303,-81.41332
Ohio,CUYAHOGA,Berea Police Department,OH0180600,East North Central,Midwest,Region II,City,TRUE,2020-01-01T00:00:00.000Z,41.365406,-81.85345
Ohio,CUYAHOGA,Bratenahl Police Department,OH0180700,East North Central,Midwest,Region II,City,TRUE,2005-03-01T00:00:00.000Z,41.546844,-81.61551
Ohio,CUYAHOGA,Brecksville Police Department,OH0180800,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.31871,-81.62683
Ohio,CUYAHOGA,Broadview Heights Police Department,OH0180900,East North Central,Midwest,Region II,City,FALSE,2002-01-01T00:00:00.000Z,41.30716,-81.68467
Ohio,CUYAHOGA,Brooklyn Police Department,OH0181000,East North Central,Midwest,Region II,City,TRUE,2020-01-01T00:00:00.000Z,41.439976,-81.73837
Ohio,CUYAHOGA,Brooklyn Heights Police Department,OH0181100,East North Central,Midwest,Region II,City,FALSE,,41.41788,-81.68048
Ohio,CUYAHOGA,Brook Park Police Department,OH0181200,East North Central,Midwest,Region II,City,FALSE,2002-01-01T00:00:00.000Z,41.3946,-81.819885
Ohio,CUYAHOGA,Chagrin Falls Police Department,OH0181300,East North Central,Midwest,Region II,City,TRUE,2003-07-01T00:00:00.000Z,41.760392,-81.724217
Ohio,CUYAHOGA,Cleveland Heights Police Department,OH0181500,East North Central,Midwest,Region II,City,TRUE,2019-01-01T00:00:00.000Z,41.51443,-81.55112
Ohio,CUYAHOGA,East Cleveland Police Department,OH0181700,East North Central,Midwest,Region II,City,TRUE,2021-05-01T00:00:00.000Z,41.53,-81.58241
Ohio,CUYAHOGA,Euclid Police Department,OH0181800,East North Central,Midwest,Region II,City,TRUE,2001-12-01T00:00:00.000Z,41.600502,-81.52682
Ohio,CUYAHOGA,Fairview Park Police Department,OH0181900,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.447266,-81.85014
Ohio,CUYAHOGA,Garfield Heights Police Department,OH0182000,East North Central,Midwest,Region II,City,TRUE,2001-12-01T00:00:00.000Z,41.41168,-81.60218
Ohio,CUYAHOGA,Gates Mills Police Department,OH0182100,East North Central,Midwest,Region II,City,TRUE,2021-01-01T00:00:00.000Z,41.52029,-81.404854
Ohio,CUYAHOGA,Glenwillow Police Department,OH0182200,East North Central,Midwest,Region II,City,FALSE,2007-07-01T00:00:00.000Z,41.356953,-81.47088
Ohio,CUYAHOGA,Highland Heights Police Department,OH0182300,East North Central,Midwest,Region II,City,TRUE,2020-04-01T00:00:00.000Z,41.552513,-81.46991
Ohio,"CUYAHOGA, GEAUGA",Hunting Valley Police Department,OH0182400,East North Central,Midwest,Region II,City,TRUE,2020-01-01T00:00:00.000Z,41.49167,-81.41704
Ohio,CUYAHOGA,Independence Police Department,OH0182500,East North Central,Midwest,Region II,City,TRUE,2001-10-01T00:00:00.000Z,41.376324,-81.63992
Ohio,CUYAHOGA,Lakewood Police Department,OH0182600,East North Central,Midwest,Region II,City,TRUE,2001-09-01T00:00:00.000Z,41.484337,-81.776634
Ohio,CUYAHOGA,Lyndhurst Police Department,OH0182700,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.519955,-81.48857
Ohio,CUYAHOGA,Maple Heights Police Department,OH0182800,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.41495,-81.56593
Ohio,CUYAHOGA,Mayfield Heights Police Department,OH0182900,East North Central,Midwest,Region II,City,TRUE,2001-12-01T00:00:00.000Z,41.520054,-81.45785
Ohio,CUYAHOGA,Mayfield Village Police Department,OH0183000,East North Central,Midwest,Region II,City,FALSE,2002-01-01T00:00:00.000Z,41.55002,-81.43924
Ohio,CUYAHOGA,Middleburg Heights Police Department,OH0183100,East North Central,Midwest,Region II,City,TRUE,2001-01-01T00:00:00.000Z,41.37158,-81.80963
Ohio,CUYAHOGA,Moreland Hills Police Department,OH0183200,East North Central,Midwest,Region II,City,TRUE,2021-03-01T00:00:00.000Z,41.437008,-81.44376
Ohio,CUYAHOGA,Newburgh Heights Police Department,OH0183300,East North Central,Midwest,Region II,City,FALSE,,41.4456,-81.65641
Ohio,CUYAHOGA,North Olmsted Police Department,OH0183400,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.415577,-81.923836
Ohio,CUYAHOGA,North Randall Police Department,OH0183500,East North Central,Midwest,Region II,City,FALSE,2009-06-01T00:00:00.000Z,41.42702,-81.52449
Ohio,CUYAHOGA,North Royalton Police Department,OH0183600,East North Central,Midwest,Region II,City,TRUE,2002-01-01T00:00:00.000Z,41.314198,-81.73698
Ohio,CUYAHOGA,Oakwood Village Police Department,OH0183700,East North Central,Midwest,Region II,City,FALSE,2002-03-01T00:00:00.000Z,41.362324,-81.5045
Ohio,CUYAHOGA,Olmsted Township Police Department,OH0183800,East North Central,Midwest,Region II,City,TRUE,2020-01-01T00:00:00.000Z,41.382465,-81.92262
Ohio,CUYAHOGA,Olmsted Falls Police Department,OH0183900,East North Central,Midwest,Region II,City,TRUE,2020-05-01T00:00:00.000Z,41.372765,-81.90916
Ohio,CUYAHOGA,Orange Village Police Department,OH0184000,East North Central,Midwest,Region II,City,FALSE,2013-07-01T00:00:00.000Z,41.760392,-81.724217
Ohio,CUYAHOGA,Parma Police Department,OH0184200,East North Central,Midwest,Region II,City,TRUE,2001-01-01T00:00:00.000Z,41.382565,-81.72852
Ohio,CUYAHOGA,Parma Heights Police Department,OH0184300,East North Central,Midwest,Region II,City,TRUE,2020-05-01T00:00:00.000Z,41.393192,-81.75851
Ohio,CUYAHOGA,Pepper Pike Police Department,OH0184400,East North Central,Midwest,Region II,City,TRUE,2003-09-01T00:00:00.000Z,41.760392,-81.724217
Ohio,CUYAHOGA,Richmond Heights Police Department,OH0184500,East North Central,Midwest,Region II,City,TRUE,2020-06-01T00:00:00.000Z,41.760392,-81.724217
Ohio,CUYAHOGA,Rocky River Police Department,OH0184600,East North Central,Midwest,Region II,City,TRUE,2016-01-01T00:00:00.000Z,41.760392,-81.724217
Ohio,CUYAHOGA,Seven Hills Police Department,OH0184700,East North Central,Midwest,Region II,City,TRUE,2005-07-01T00:00:00.000Z,41.367527,-81.68019
Ohio,CUYAHOGA,Shaker Heights Police Department,OH0184800,East North Central,Midwest,Region II,City,TRUE,2008-04-01T00:00:00.000Z,41.760392,-81.724217
